# Time-averaged data for fix at2
# TimeStep v_fedgeZ f_mysf2[3]
69220 -0.89801 -1.40928
69230 -1.93953 -3.04378
69240 -0.953126 -1.49578
69250 0.907445 1.42409
69260 0.406662 0.638191
69270 -0.169936 -0.266688
69280 0.303391 0.476125
69290 -1.22674 -1.92518
69300 -2.31345 -3.63059
69310 -1.52107 -2.38708
69320 -0.481366 -0.755429
69330 -1.70726 -2.67927
69340 -1.68089 -2.63789
69350 -0.160236 -0.251464
69360 -1.10139 -1.72846
69370 -2.42754 -3.80964
69380 -1.24524 -1.9542
69390 0.121644 0.190901
69400 -1.52406 -2.39177
69410 -2.12141 -3.32921
69420 -0.431059 -0.67648
69430 0.409892 0.64326
69440 -0.376213 -0.590408
69450 0.138696 0.217661
69460 1.29566 2.03333
69470 -0.342398 -0.53734
69480 -1.78869 -2.80707
69490 -1.38988 -2.18119
69500 -1.80316 -2.82978
69510 -3.37328 -5.29383
69520 -2.28454 -3.58522
69530 0.0519834 0.0815798
69540 -0.0896105 -0.14063
69550 -0.968124 -1.51932
69560 0.151152 0.23721
69570 0.467426 0.733551
69580 -2.48231 -3.89559
69590 -3.73811 -5.86638
69600 -1.87941 -2.94944
69610 -0.850321 -1.33444
69620 -2.25666 -3.54146
69630 -2.00218 -3.1421
69640 -1.04654 -1.64238
69650 -2.03845 -3.19902
69660 -2.52815 -3.96753
69670 -0.974047 -1.52861
69680 -0.350113 -0.549448
69690 -2.32116 -3.6427
69700 -2.86522 -4.49651
69710 -1.67559 -2.62957
69720 -2.05142 -3.21938
69730 -3.37156 -5.29113
69740 -1.93913 -3.04316
69750 -0.257393 -0.403938
69760 -1.49863 -2.35186
69770 -1.25684 -1.97241
69780 1.68161 2.63903
69790 2.22854 3.49735
69800 0.0118621 0.0186157
69810 0.351167 0.551101
69820 2.02792 3.18251
69830 0.733908 1.15175
69840 -0.343187 -0.538577
69850 0.856232 1.34372
69860 0.806651 1.26591
69870 -0.510134 -0.800575
69880 -0.000661483 -0.00103809
69890 1.31748 2.06758
69900 0.621129 0.974764
69910 0.227444 0.356938
69920 2.01682 3.16509
69930 1.96888 3.08985
69940 -0.227675 -0.3573
69950 -0.252458 -0.396193
69960 1.60771 2.52305
69970 0.992117 1.55697
69980 -0.722276 -1.1335
69990 0.369849 0.58042
70000 1.27587 2.00228
70010 -0.607765 -0.953791
70020 -1.85732 -2.91477
70030 -1.11351 -1.74748
70040 -0.788277 -1.23708
70050 -0.924445 -1.45077
70060 -0.0604126 -0.0948081
70070 0.57472 0.901933
70080 -1.49709 -2.34945
70090 -2.74097 -4.30152
70100 -1.48024 -2.323
70110 -0.533028 -0.836503
70120 -0.793199 -1.2448
70130 0.46255 0.725899
70140 1.19406 1.87389
70150 -1.0726 -1.68327
70160 -3.17277 -4.97916
70170 -2.92858 -4.59595
70180 -1.89708 -2.97716
70190 -2.59894 -4.07863
70200 -2.19379 -3.4428
70210 -0.296893 -0.465926
70220 -0.688881 -1.08109
70230 -2.12767 -3.33904
70240 -2.11205 -3.31453
70250 -1.39276 -2.18571
70260 -1.63477 -2.56551
70270 -0.80062 -1.25645
70280 0.975893 1.53151
70290 0.140311 0.220197
70300 -1.66745 -2.6168
70310 -1.11635 -1.75194
70320 -0.331515 -0.52026
70330 -1.87127 -2.93667
70340 -2.79635 -4.38843
70350 -1.56333 -2.4534
70360 -1.61658 -2.53697
70370 -2.5137 -3.94485
70380 -1.99276 -3.12732
70390 -0.0569409 -0.0893598
70400 -0.0809906 -0.127102
70410 -0.920409 -1.44444
70420 -0.41263 -0.647558
70430 -1.39932 -2.19601
70440 -3.45789 -5.42662
70450 -3.45587 -5.42345
70460 -1.9686 -3.08941
70470 -1.79778 -2.82133
70480 -2.41984 -3.79756
70490 -0.0268956 -0.0422084
70500 1.14547 1.79764
70510 -1.67975 -2.6361
70520 -2.57179 -4.03601
70530 -0.302937 -0.475411
70540 -0.415127 -0.651476
70550 -2.65519 -4.1669
70560 -1.48841 -2.33583
70570 0.978282 1.53526
70580 0.619098 0.971577
70590 -0.155791 -0.24449
70600 1.31585 2.06502
70610 1.38244 2.16953
70620 -1.44347 -2.26529
70630 -1.47072 -2.30806
70640 0.491672 0.771601
70650 0.212798 0.333953
70660 -0.879588 -1.38037
70670 0.517056 0.811437
70680 1.86805 2.93161
70690 -0.965954 -1.51591
70700 -1.56603 -2.45764
70710 1.54588 2.42602
70720 1.28079 2.01
70730 -1.77633 -2.78767
70740 -1.68043 -2.63717
70750 0.639512 1.00361
70760 0.344113 0.540032
70770 -0.711139 -1.11602
70780 1.0853 1.70321
70790 2.38634 3.74498
70800 0.639031 1.00286
70810 -0.0460324 -0.0722406
70820 0.401147 0.629537
70830 -1.4494 -2.27461
70840 -2.88261 -4.5238
70850 -1.10005 -1.72635
70860 1.61803 2.53925
70870 1.18847 1.86512
70880 0.316862 0.497265
70890 1.0493 1.64671
70900 0.921453 1.44608
70910 -0.867323 -1.36113
70920 -0.720032 -1.12998
70930 0.437516 0.686612
70940 -0.403744 -0.633613
70950 -1.80828 -2.8378
70960 -1.94124 -3.04648
70970 -0.893643 -1.40243
70980 -0.43455 -0.681957
70990 -0.794467 -1.24679
71000 -1.74787 -2.74301
71010 -2.45523 -3.85309
71020 -2.35947 -3.70282
71030 -2.12942 -3.34179
71040 -1.72319 -2.70428
71050 -1.46772 -2.30336
71060 -1.44215 -2.26323
71070 -2.0079 -3.15109
71080 -2.49496 -3.91545
71090 -2.02237 -3.17379
71100 -0.627604 -0.984926
71110 -0.18212 -0.285808
71120 -0.570417 -0.89518
71130 -1.04 -1.63212
71140 -1.8629 -2.92352
71150 -2.36492 -3.71137
71160 -1.99606 -3.1325
71170 -1.13526 -1.78162
71180 -1.33685 -2.09798
71190 -1.70247 -2.67175
71200 -0.430634 -0.675812
71210 1.15538 1.81318
71220 0.442261 0.694058
71230 -0.515611 -0.80917
71240 0.792559 1.2438
71250 1.59419 2.50183
71260 0.409785 0.643093
71270 0.234761 0.36842
71280 2.23701 3.51063
71290 1.41116 2.2146
71300 -1.18241 -1.8556
71310 -0.796506 -1.24999
71320 1.00768 1.58139
71330 -0.36452 -0.572057
71340 -1.74609 -2.74021
71350 -0.482427 -0.757094
71360 0.123667 0.194076
71370 -1.656 -2.59883
71380 -1.50804 -2.36662
71390 0.767988 1.20524
71400 -0.541958 -0.850517
71410 -2.25196 -3.5341
71420 0.675896 1.06071
71430 3.24857 5.09812
71440 0.689977 1.08281
71450 -0.873096 -1.37019
71460 1.2572 1.97298
71470 1.13658 1.78369
71480 -1.52804 -2.39801
71490 -1.01143 -1.58728
71500 0.675081 1.05943
71510 -1.79209 -2.8124
71520 -4.05689 -6.36666
71530 -2.34671 -3.6828
71540 0.0388093 0.060905
71550 -0.552304 -0.866754
71560 -0.439393 -0.689557
71570 1.18865 1.8654
71580 0.0341306 0.0535627
71590 -2.34383 -3.67827
71600 -1.51306 -2.3745
71610 -0.156733 -0.245967
71620 -1.78863 -2.80697
71630 -3.36924 -5.28749
71640 -2.20916 -3.46692
71650 -1.75307 -2.75116
71660 -3.20643 -5.03199
71670 -2.56826 -4.03048
71680 0.365245 0.573195
71690 1.19047 1.86826
71700 -0.23057 -0.361844
71710 0.359475 0.564139
71720 0.665417 1.04427
71730 -1.32654 -2.08179
71740 -2.82761 -4.43749
71750 -2.69271 -4.22578
71760 -2.42508 -3.80578
71770 -2.57508 -4.04119
71780 -1.99708 -3.13411
71790 -1.04651 -1.64233
71800 -1.67407 -2.62718
71810 -2.38001 -3.73505
71820 -1.29828 -2.03744
71830 -0.27257 -0.427756
71840 0.129562 0.203328
71850 1.11677 1.7526
71860 1.6971 2.66334
71870 0.508071 0.797337
71880 -0.9968 -1.56432
71890 -1.51584 -2.37887
71900 -1.37909 -2.16427
71910 -1.21508 -1.90688
71920 -0.361251 -0.566926
71930 1.28039 2.00936
71940 1.85604 2.91276
71950 1.97679 3.10226
71960 1.29448 2.03148
71970 -0.230059 -0.361042
71980 -1.10501 -1.73413
71990 -0.402548 -0.631736
72000 0.329709 0.517426
72010 -0.309334 -0.485451
72020 -1.04139 -1.6343
72030 -1.00996 -1.58497
72040 -1.40316 -2.20204
72050 -1.93578 -3.0379
72060 -0.490871 -0.770345
72070 1.3368 2.0979
72080 1.28363 2.01446
72090 1.13877 1.78713
72100 1.96836 3.08903
72110 1.67988 2.6363
72120 0.444739 0.697948
72130 1.01803 1.59764
72140 2.01881 3.1682
72150 0.188274 0.295466
72160 -2.06795 -3.24533
72170 -2.01012 -3.15457
72180 -1.98485 -3.1149
72190 -2.41326 -3.78724
72200 -0.0245888 -0.0385882
72210 3.20839 5.03506
72220 2.20209 3.45583
72230 -0.593684 -0.931693
72240 -0.53394 -0.837934
72250 0.247478 0.388378
72260 -0.838024 -1.31515
72270 -1.32136 -2.07367
72280 0.617609 0.969241
72290 0.731516 1.148
72300 -1.7103 -2.68405
72310 -1.6765 -2.631
72320 -0.0504104 -0.0791111
72330 0.447548 0.702356
72340 -0.0327203 -0.0513493
72350 1.29308 2.02928
72360 1.2796 2.00813
72370 -1.39612 -2.19098
72380 -1.94787 -3.05687
72390 -0.655609 -1.02887
72400 -1.27415 -1.99958
72410 -2.78627 -4.37261
72420 -1.45949 -2.29044
72430 0.714167 1.12077
72440 -0.386176 -0.606043
72450 -2.07116 -3.25036
72460 -2.29033 -3.59432
72470 -3.01542 -4.73223
72480 -3.66715 -5.75502
72490 -2.34436 -3.6791
72500 -0.307088 -0.481926
72510 0.22354 0.35081
72520 -0.467921 -0.734329
72530 -0.598766 -0.93967
72540 -0.74032 -1.16182
72550 -0.898575 -1.41017
72560 -0.441794 -0.693326
72570 0.810047 1.27124
72580 0.78109 1.2258
72590 -0.244661 -0.383957
72600 -0.775049 -1.21632
72610 -1.53348 -2.40656
72620 -2.9241 -4.58891
72630 -3.45517 -5.42234
72640 -3.33013 -5.22612
72650 -3.10773 -4.87709
72660 -2.78788 -4.37514
72670 -2.13306 -3.3475
72680 -1.75028 -2.74678
72690 -1.27027 -1.99349
72700 -0.836179 -1.31225
72710 -0.854627 -1.3412
72720 -0.547051 -0.85851
72730 -0.100063 -0.157033
72740 0.608114 0.95434
72750 -0.177661 -0.278811
72760 -1.43988 -2.25966
72770 -0.501613 -0.787203
72780 0.17739 0.278386
72790 -0.807217 -1.2668
72800 -1.53514 -2.40917
72810 -0.0455144 -0.0714276
72820 0.651305 1.02212
72830 -0.726254 -1.13974
72840 -1.75912 -2.76065
72850 -0.827137 -1.29806
72860 -1.01051 -1.58584
72870 -1.64071 -2.57483
72880 -0.58135 -0.912337
72890 -0.143614 -0.225379
72900 -0.914278 -1.43482
72910 -1.3812 -2.16758
72920 -0.302039 -0.474003
72930 -0.613633 -0.963
72940 -1.95975 -3.07552
72950 -0.32026 -0.502598
72960 1.11979 1.75734
72970 -0.594855 -0.933531
72980 -2.51355 -3.94461
72990 -1.20968 -1.8984
73000 0.802308 1.2591
73010 0.0300699 0.04719
73020 -0.309293 -0.485387
73030 1.02862 1.61426
73040 0.235515 0.369604
73050 -2.23298 -3.50431
73060 -2.18412 -3.42763
73070 -1.17198 -1.83924
73080 -2.08003 -3.26428
73090 -2.61042 -4.09665
73100 -0.594106 -0.932356
73110 0.157352 0.24694
73120 -1.31432 -2.06262
73130 -0.651487 -1.02241
73140 1.97839 3.10476
73150 1.48637 2.33262
73160 -0.0989387 -0.155269
73170 1.28313 2.01367
73180 1.55822 2.44538
73190 -0.841913 -1.32125
73200 -1.65357 -2.59502
73210 0.784885 1.23175
73220 1.55784 2.44478
73230 -0.174949 -0.274555
73240 0.0818679 0.128479
73250 1.30761 2.05209
73260 0.711404 1.11644
73270 0.376514 0.590879
73280 1.61425 2.53331
73290 1.45908 2.2898
73300 -0.268752 -0.421763
73310 -0.803372 -1.26077
73320 -0.483917 -0.759432
73330 -1.00798 -1.58186
73340 -1.01511 -1.59305
73350 0.0255349 0.040073
73360 -0.265653 -0.4169
73370 -1.89237 -2.96978
73380 -1.35526 -2.12687
73390 1.11861 1.75549
73400 2.01202 3.15755
73410 1.95604 3.0697
73420 1.4917 2.34099
73430 0.551968 0.866227
73440 -0.579385 -0.909254
73450 -1.27798 -2.00559
73460 -1.14673 -1.79962
73470 -0.892502 -1.40064
73480 -0.533758 -0.837649
73490 0.0523216 0.0821105
73500 -1.12464 -1.76495
73510 -2.02571 -3.17904
73520 -0.940472 -1.47592
73530 0.320871 0.503556
73540 0.631547 0.991113
73550 0.911129 1.42987
73560 2.58917 4.0633
73570 2.6995 4.23643
73580 1.21609 1.90846
73590 0.781174 1.22593
73600 0.15647 0.245555
73610 -1.70831 -2.68092
73620 -2.62617 -4.12136
73630 -1.08081 -1.69616
73640 0.243794 0.382597
73650 0.274767 0.431204
73660 1.08346 1.70031
73670 1.56545 2.45673
73680 -1.36708 -2.14541
73690 -3.94959 -6.19826
73700 -2.78292 -4.36736
73710 -1.71258 -2.68763
73720 -3.22281 -5.0577
73730 -1.98899 -3.12141
73740 0.915091 1.43609
73750 0.301305 0.472851
73760 -1.77106 -2.7794
73770 -0.344327 -0.540367
73780 1.73886 2.72887
73790 0.244874 0.384291
73800 -0.958536 -1.50427
73810 0.430189 0.675114
73820 -0.218889 -0.343512
73830 -2.95779 -4.64179
73840 -1.5286 -2.3989
73850 1.12862 1.77118
73860 0.411361 0.645566
73870 -0.949463 -1.49003
73880 0.655003 1.02792
73890 1.18123 1.85376
73900 -1.8515 -2.90564
73910 -2.33057 -3.65746
73920 -0.118142 -0.185405
73930 -0.605331 -0.949972
73940 -3.3018 -5.18166
73950 -2.1092 -3.31005
73960 0.334158 0.524408
73970 -1.2823 -2.01237
73980 -3.06035 -4.80274
73990 -1.09098 -1.71212
74000 -0.00477168 -0.00748839
74010 -1.57574 -2.47287
74020 -0.831717 -1.30525
74030 1.17527 1.8444
74040 0.109256 0.171461
74050 -1.72771 -2.71137
74060 -0.496904 -0.779812
74070 0.534598 0.838968
74080 -1.08908 -1.70914
74090 -1.5954 -2.50372
74100 -0.903016 -1.41714
74110 -1.88279 -2.95474
74120 -3.3195 -5.20943
74130 -1.11508 -1.74995
74140 2.10393 3.30178
74150 1.43988 2.25967
74160 -0.120499 -0.189104
74170 -0.137364 -0.215571
74180 -0.851341 -1.33605
74190 -2.30707 -3.62058
74200 -1.44325 -2.26495
74210 0.318366 0.499626
74220 0.397012 0.623047
74230 0.102104 0.160236
74240 0.429434 0.67393
74250 -0.712519 -1.11819
74260 -2.32061 -3.64182
74270 -1.20591 -1.89249
74280 0.480359 0.753847
74290 -0.0496888 -0.0779787
74300 -0.607408 -0.953232
74310 0.862964 1.35429
74320 0.199545 0.313154
74330 -2.03275 -3.19007
74340 -1.55535 -2.44088
74350 -0.393482 -0.617508
74360 -1.06438 -1.67037
74370 -1.80598 -2.83421
74380 -0.250103 -0.392498
74390 -0.00749332 -0.0117596
74400 -1.76092 -2.76349
74410 -1.69104 -2.65382
74420 -0.814775 -1.27866
74430 -2.09382 -3.28592
74440 -2.34162 -3.6748
74450 0.40994 0.643336
74460 2.19965 3.45201
74470 0.242112 0.379957
74480 -0.155895 -0.244653
74490 1.66431 2.61188
74500 0.322416 0.505982
74510 -2.44457 -3.83636
74520 -2.19464 -3.44413
74530 -1.32747 -2.08325
74540 -2.63131 -4.12942
74550 -3.1986 -5.0197
74560 -0.736838 -1.15635
74570 0.257131 0.403527
74580 -1.62313 -2.54724
74590 -1.66139 -2.60728
74600 -0.629244 -0.9875
74610 -1.48089 -2.32402
74620 -2.24058 -3.51624
74630 -0.343487 -0.539049
74640 0.216645 0.339991
74650 -2.22652 -3.49417
74660 -2.5815 -4.05126
74670 -0.478472 -0.750887
74680 -0.725594 -1.13871
74690 -2.76637 -4.34138
74700 -1.90404 -2.98809
74710 0.497514 0.780769
74720 0.239605 0.376022
74730 -0.759986 -1.19268
74740 1.1827 1.85606
74750 1.73781 2.72722
74760 -0.89752 -1.40852
74770 -2.35385 -3.694
74780 -1.58597 -2.48892
74790 -2.64768 -4.15511
74800 -3.9321 -6.17082
74810 -1.81308 -2.84534
74820 1.09831 1.72362
74830 0.498101 0.781691
74840 0.256654 0.402777
74850 2.69903 4.2357
74860 3.22598 5.06267
74870 1.49139 2.3405
74880 2.32436 3.64772
74890 3.25407 5.10675
74900 0.355772 0.558329
74910 -1.68757 -2.64837
74920 -0.635774 -0.997748
74930 0.257621 0.404296
74940 -0.672832 -1.0559
74950 -0.262025 -0.411207
74960 1.6657 2.61405
74970 1.37432 2.15677
74980 0.12197 0.191412
74990 0.42595 0.668461
75000 -0.49114 -0.770767
75010 -2.29677 -3.60443
75020 -1.7546 -2.75358
75030 0.452935 0.71081
75040 0.0323914 0.0508333
75050 -1.31833 -2.06891
75060 -0.292189 -0.458544
75070 0.0719484 0.112912
75080 -0.891259 -1.39869
75090 -0.294543 -0.462238
75100 2.135 3.35054
75110 2.43483 3.82108
75120 1.54313 2.4217
75130 1.90606 2.99126
75140 0.0517037 0.0811408
75150 -3.09432 -4.85605
75160 -3.72334 -5.8432
75170 -2.50686 -3.93413
75180 -1.9982 -3.13586
75190 -1.31567 -2.06473
75200 1.26435 1.9842
75210 1.80113 2.82658
75220 -0.890465 -1.39745
75230 -1.76292 -2.76662
75240 -0.623292 -0.978158
75250 -1.74814 -2.74342
75260 -3.15222 -4.94692
75270 -1.46499 -2.29907
75280 0.524437 0.823022
75290 -0.242279 -0.380219
75300 -0.333264 -0.523006
75310 1.5551 2.44049
75320 0.747962 1.17381
75330 -2.16796 -3.40228
75340 -1.82159 -2.8587
75350 0.0610065 0.0957401
75360 -0.813414 -1.27653
75370 -1.12968 -1.77286
75380 1.43712 2.25533
75390 1.46775 2.30341
75400 -1.51818 -2.38254
75410 -1.37937 -2.1647
75420 1.10272 1.73054
75430 0.363603 0.570618
75440 -1.45774 -2.28769
75450 0.619601 0.972366
75460 2.24284 3.51979
75470 -0.84026 -1.31866
75480 -1.93636 -3.03881
75490 0.581882 0.913172
75500 1.08482 1.70245
75510 -0.454635 -0.713479
75520 0.22784 0.35756
75530 0.793495 1.24526
75540 -1.9498 -3.0599
75550 -3.2903 -5.16361
75560 -0.607558 -0.953467
75570 0.178932 0.280806
75580 -1.17113 -1.8379
75590 -0.396039 -0.621521
75600 0.891914 1.39972
75610 -1.19987 -1.883
75620 -3.60315 -5.65458
75630 -2.7603 -4.33185
75640 -1.6879 -2.64889
75650 -2.39928 -3.7653
75660 -1.88309 -2.95521
75670 0.547593 0.859362
75680 0.28311 0.444297
75690 -1.92401 -3.01942
75700 -1.53961 -2.41618
75710 -0.706877 -1.10933
75720 -1.27078 -1.99429
75730 -1.61844 -2.53989
75740 -0.619806 -0.972687
75750 -0.817691 -1.28324
75760 -1.54247 -2.42066
75770 -0.517269 -0.811772
75780 0.769614 1.20779
75790 -0.599609 -0.940992
75800 -1.44513 -2.2679
75810 -0.216585 -0.339896
75820 0.153769 0.241316
75830 -0.802347 -1.25916
75840 -0.728351 -1.14303
75850 -0.885596 -1.3898
75860 -2.2306 -3.50058
75870 -2.86573 -4.49732
75880 -1.61501 -2.53451
75890 -0.234493 -0.368001
75900 -0.6193 -0.971894
75910 -0.17805 -0.279421
75920 0.621583 0.975477
75930 0.793533 1.24533
75940 1.00374 1.57522
75950 1.72059 2.70019
75960 1.40764 2.20906
75970 -0.332831 -0.522326
75980 -0.800839 -1.25679
75990 -0.735037 -1.15352
76000 -0.804527 -1.26258
76010 -1.27531 -2.00141
76020 -0.00163184 -0.00256092
76030 1.06854 1.67691
76040 -0.229812 -0.360653
76050 -1.64345 -2.57914
76060 -1.43161 -2.24669
76070 -1.13924 -1.78785
76080 -1.5781 -2.47657
76090 -1.4677 -2.30333
76100 -0.671349 -1.05358
76110 -0.701569 -1.101
76120 -0.976573 -1.53258
76130 -0.230662 -0.361988
76140 -0.190421 -0.298835
76150 -0.473619 -0.743271
76160 1.0798 1.69458
76170 3.48384 5.46735
76180 3.07542 4.82638
76190 1.74831 2.7437
76200 2.02221 3.17354
76210 0.790622 1.24076
76220 -1.85287 -2.9078
76230 -2.62451 -4.11875
76240 -1.90484 -2.98934
76250 -1.84841 -2.90078
76260 -1.93097 -3.03035
76270 0.0208562 0.0327305
76280 2.33913 3.67089
76290 1.92786 3.02547
76300 0.923504 1.44929
76310 0.829892 1.30238
76320 -0.798046 -1.25241
76330 -2.32881 -3.6547
76340 -1.48289 -2.32716
76350 -0.743274 -1.16645
76360 -1.987 -3.11829
76370 -1.99079 -3.12423
76380 0.781093 1.2258
76390 2.14399 3.36466
76400 0.569889 0.894351
76410 0.809111 1.26977
76420 2.29633 3.60373
76430 0.995403 1.56213
76440 -1.19331 -1.87271
76450 -1.07346 -1.68462
76460 -1.02732 -1.61222
76470 -2.72759 -4.28053
76480 -3.46529 -5.43823
76490 -1.67935 -2.63548
76500 -1.53549 -2.4097
76510 -2.2739 -3.56853
76520 -1.71145 -2.68585
76530 -1.01172 -1.58773
76540 -1.96511 -3.08393
76550 -3.1421 -4.93104
76560 -2.20572 -3.46153
76570 -1.51387 -2.37578
76580 -2.11057 -3.3122
76590 -1.5055 -2.36264
76600 0.289896 0.454947
76610 -0.0941215 -0.147709
76620 -2.34758 -3.68416
76630 -2.32924 -3.65538
76640 -0.675949 -1.0608
76650 -0.589782 -0.92557
76660 -1.16407 -1.82683
76670 -0.584848 -0.917827
76680 -1.00256 -1.57336
76690 -2.86089 -4.48971
76700 -3.11448 -4.88769
76710 -2.1773 -3.41692
76720 -1.90628 -2.99161
76730 -1.37576 -2.15903
76740 -0.0975123 -0.15303
76750 0.50523 0.792878
76760 0.754962 1.18479
76770 1.65204 2.59261
76780 2.36536 3.71205
76790 0.75319 1.18201
76800 -1.18567 -1.86072
76810 -1.09423 -1.71723
76820 0.681442 1.06942
76830 1.53783 2.41338
76840 1.50566 2.3629
76850 1.72751 2.71106
76860 0.596399 0.935955
76870 -1.11058 -1.74288
76880 -2.1382 -3.35558
76890 -2.64817 -4.15589
76900 -1.79629 -2.81899
76910 0.259988 0.40801
76920 1.60152 2.51334
76930 0.47382 0.743585
76940 -1.24342 -1.95136
76950 -1.87733 -2.94617
76960 -1.94988 -3.06003
76970 -1.67348 -2.62626
76980 -1.19555 -1.87623
76990 -0.725804 -1.13904
77000 -1.2586 -1.97517
77010 -2.1493 -3.37298
77020 -2.09623 -3.2897
77030 -1.13976 -1.78868
77040 -1.01931 -1.59965
77050 -0.985272 -1.54623
77060 -0.0136347 -0.0213976
77070 0.222337 0.348923
77080 -0.234097 -0.367378
77090 -0.0640529 -0.100521
77100 -0.0898718 -0.14104
77110 -1.56925 -2.46268
77120 -1.87091 -2.9361
77130 -0.463771 -0.727815
77140 0.364447 0.571941
77150 0.117974 0.185142
77160 0.0976551 0.153254
77170 0.441532 0.692915
77180 -1.22235 -1.91828
77190 -2.81211 -4.41317
77200 -1.75146 -2.74864
77210 -0.183243 -0.287571
77220 0.537566 0.843625
77230 1.60599 2.52035
77240 2.44862 3.84272
77250 1.23934 1.94494
77260 -0.0663612 -0.104143
77270 0.567722 0.89095
77280 1.46179 2.29405
77290 1.44974 2.27513
77300 2.00877 3.15245
77310 2.76834 4.34448
77320 1.32649 2.08171
77330 0.245517 0.385301
77340 1.44705 2.27092
77350 2.03639 3.1958
77360 0.283984 0.445668
77370 -0.498496 -0.782311
77380 0.1831 0.287347
77390 -0.128932 -0.202338
77400 -0.420608 -0.660078
77410 0.705166 1.10665
77420 1.21083 1.90021
77430 0.329424 0.51698
77440 1.14695 1.79995
77450 2.52726 3.96613
77460 2.28372 3.58394
77470 1.90354 2.98731
77480 3.13588 4.92127
77490 3.54105 5.55712
77500 1.69343 2.65757
77510 0.556437 0.87324
77520 0.741418 1.16354
77530 -0.269722 -0.423286
77540 -1.40398 -2.20333
77550 -0.719355 -1.12891
77560 -0.445803 -0.699618
77570 -2.22036 -3.4845
77580 -2.74212 -4.30333
77590 -1.13546 -1.78192
77600 -0.449976 -0.706166
77610 -1.028 -1.61328
77620 -0.471028 -0.739204
77630 0.107167 0.168182
77640 -1.33074 -2.08839
77650 -1.47044 -2.30762
77660 0.239747 0.376245
77670 0.305379 0.479245
77680 -1.38258 -2.16974
77690 -1.44755 -2.2717
77700 -0.244281 -0.383361
77710 -0.7828 -1.22848
77720 -0.914998 -1.43594
77730 1.39045 2.18209
77740 2.88351 4.52522
77750 1.13841 1.78656
77760 -0.412307 -0.647051
77770 -1.56421 -2.45478
77780 -3.85557 -6.05071
77790 -5.14661 -8.0768
77800 -3.67794 -5.77194
77810 -1.25592 -1.97097
77820 -0.408922 -0.641739
77830 0.180272 0.282909
77840 1.10726 1.73768
77850 -0.129982 -0.203986
77860 -2.29204 -3.597
77870 -2.08759 -3.27615
77880 -0.949376 -1.4899
77890 -2.00195 -3.14175
77900 -2.71044 -4.2536
77910 -1.75958 -2.76138
77920 -1.1175 -1.75374
77930 -1.65837 -2.60255
77940 -1.04349 -1.63759
77950 0.815251 1.27941
77960 0.292946 0.459733
77970 -1.13188 -1.7763
77980 -1.36762 -2.14626
77990 -2.00169 -3.14133
78000 -3.47001 -5.44564
78010 -3.19328 -5.01135
78020 -1.70224 -2.67139
78030 -2.05249 -3.22105
78040 -2.50388 -3.92944
78050 -0.837978 -1.31507
78060 0.395678 0.620955
78070 -0.239186 -0.375365
78080 0.977555 1.53412
78090 3.17994 4.99041
78100 2.29804 3.60641
78110 0.236437 0.37105
78120 0.818348 1.28427
78130 1.02645 1.61085
78140 -0.714501 -1.1213
78150 -1.07944 -1.69401
78160 0.504969 0.79247
78170 0.0053996 0.00847383
78180 -0.828853 -1.30075
78190 0.878343 1.37842
78200 1.31691 2.06669
78210 -1.15685 -1.81549
78220 -1.84975 -2.90289
78230 0.71122 1.11615
78240 1.06305 1.66829
78250 -1.4363 -2.25405
78260 -0.997562 -1.56552
78270 0.369127 0.579287
78280 -0.740442 -1.16201
78290 -1.46623 -2.30101
78300 0.766054 1.2022
78310 1.4695 2.30615
